user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
18,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,15,Mensual,1460,7/28/14,,26283,17897,0,13526,0,0,,0
18,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,18,Mensual,360,7/30/14,,6472,3326,0,1888,0,0,,0
18,FINANCIERA,Pagos Fijos,Préstamo Personal ,43,Quincenal,1132,10/18/12,,11110,132075,0,132075,0,0,,0
18,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,594,1/23/16,,317,594,740,594,0,0,,0
18,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/11/12,12/27/13,5659,0,5700,7533,0,0,,0
18,BANCO,Pagos Fijos,Préstamo Personal ,16,Semanal,0,8/27/13,12/23/13,9066,0,0,0,0,0,,0
18,BANCO,Pagos Fijos,Préstamo Personal ,16,Semanal,0,5/7/13,8/28/13,6007,0,0,0,0,0,,0
18,BANCO,Pagos Fijos,Préstamo Personal ,0,Mensual,0,5/22/12,2/11/13,40000,0,0,0,0,0,,0
18,FINANCIERA,Pagos Fijos,Préstamo Personal ,16,Semanal,0,8/6/12,11/26/12,5000,0,5000,0,0,0,,0
18,BANCO,Pagos Fijos,Préstamo Personal ,0,Mensual,0,2/8/12,5/22/12,21000,0,0,0,0,0,,0
19,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,4334,8/8/14,,4334,4334,21609,4334,10,13,1/31/17,4334
19,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,1922,10/1/14,,1922,1922,21609,1922,10,13,1/31/17,1922
19,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,2159,9/8/14,,2159,2159,21609,2159,10,13,1/31/17,2159
19,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Mensual,5582,11/9/17,,3000,5582,0,1395,1,1,11/30/17,1395
19,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,0,4/8/14,2/4/15,2610,0,17217,0,0,0,,0
19,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/5/08,,1866,0,1,0,0,0,,0
19,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,2619,2/17/16,,3163,2619,0,0,0,0,,0
19,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/9/15,3/29/17,54925,0,50000,40813,11,0,,0
19,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,2/14/15,2/28/17,1336,0,1,0,15,0,,0
19,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,0,2/17/16,7/31/16,231,0,0,0,4,0,,0
19,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,0,9/23/13,2/16/16,3007,0,0,0,1,0,,0
19,BANCO,Pagos Fijos,Línea de Crédito,36,Mensual,0,10/2/12,12/30/15,20000,0,0,0,0,0,,0
19,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/9/15,9/10/15,54925,0,50000,0,1,0,,0
19,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,11/1/10,9/30/13,1758,0,0,0,2,0,,0
20,GOBIERNO,Pagos Fijos,Crédito Fiscal,1,Mensual,3287,11/1/16,,3287,3287,0,3287,11,13,11/30/17,3287
20,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Tarjeta de Crédito,1,Mensual,20272,12/12/13,,20272,20272,20272,20272,7,13,10/31/14,20272
20,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,11/5/05,10/22/10,10000,0,0,0,0,0,,0
20,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,7724,11/13/15,,7724,7724,0,7724,15,13,10/31/17,7724
20,COMUNICACIONES,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,1699,4/14/14,,1699,1699,0,1699,4,0,,0
20,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/1/07,3/31/17,20272,0,8500,0,0,0,,0
21,BANCOS,Pagos Fijos,Préstamo Personal ,16,Semanal,0,6/22/15,10/13/15,6081,0,6081,0,0,0,,0
21,BANCOS,Pagos Fijos,Préstamo Personal ,16,Semanal,0,10/19/15,2/9/16,9075,0,9075,0,0,0,,0
21,BANCOS,Pagos Fijos,Préstamo Personal ,16,Semanal,0,2/9/16,6/1/16,13071,0,13071,0,0,0,,0
21,BANCOS,Pagos Fijos,Préstamo Personal ,10,Semanal,0,3/15/16,6/1/16,4502,0,4502,0,6,1,3/23/16,502
21,BANCOS,Pagos Fijos,Préstamo Personal ,16,Semanal,0,6/9/16,10/19/16,20077,0,20077,0,3,3,10/12/16,1469
21,BANCOS,Pagos Fijos,Préstamo Personal ,10,Catorcenal,0,11/10/16,3/31/17,7197,0,0,0,0,0,,0
21,BANCOS,Pagos Fijos,Préstamo Personal ,10,Catorcenal,1121,3/31/17,,9004,6760,0,0,0,1,4/30/17,1121
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,20,Semanal,0,10/23/13,3/31/14,12500,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,20,Semanal,0,5/20/14,10/31/14,12500,0,0,0,4,2,7/31/14,1969
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,6/24/11,10/11/11,4000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,10/14/11,1/31/12,5000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,2/3/12,5/22/12,3000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,5/25/12,9/7/12,3000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,9/13/12,1/4/13,6000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,5/9/13,8/29/13,10000,0,0,0,1,1,6/30/13,89
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,9/20/13,1/9/14,9000,0,0,0,1,1,11/30/13,64
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,1/17/14,5/9/14,12000,0,0,0,2,1,2/28/14,280
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,5/16/14,8/25/14,12000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,8/29/14,12/11/14,15000,0,0,0,2,1,10/31/14,60
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,12/18/14,4/7/15,15000,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,7/24/15,11/23/15,7000,0,0,0,1,1,8/31/15,42
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,706,11/26/15,,9000,2629,0,2629,17,6,3/31/16,4141
21,COOPERATIVA,Pagos Fijos,Línea de Crédito,16,Semanal,0,9/13/11,1/31/12,4000,0,4000,0,0,0,,0
21,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,0,1/4/12,4/26/12,5000,0,0,0,2,3,3/31/12,707
21,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,11,Semanal,0,8/16/12,10/29/12,5000,0,0,0,1,1,9/30/12,508
21,COOPERATIVA,Pagos Fijos,Préstamo Personal ,16,Semanal,0,10/31/12,2/28/13,10000,0,0,0,0,0,,0
21,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,16,Semanal,916,2/27/13,,12500,7322,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,2/27/13,6/20/13,12500,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,6/26/13,10/17/13,12500,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,20,Semanal,0,10/23/13,3/14/14,12500,0,0,0,0,0,,0
21,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16,Semanal,0,2/26/12,6/23/12,5000,0,0,0,0,0,,0
21,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0,Semanal,0,5/28/14,7/7/14,342,0,0,0,0,0,,0
21,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0,Semanal,0,9/30/14,11/18/14,482,0,0,0,0,0,,0
21,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0,Semanal,0,10/18/14,12/22/14,653,0,0,0,0,0,,0
21,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0,Semanal,0,7/23/16,9/5/16,342,0,0,0,0,0,,0
21,MERCANCIA PARA LA CONSTRUCCION,Crédito Prendario,Préstamo Personal ,70,Semanal,0,1/12/11,2/24/11,1074,0,0,0,0,1,1/26/11,269
21,MERCANCIA PARA LA CONSTRUCCION,Crédito Prendario,Préstamo Personal ,0,Semanal,0,5/23/11,6/15/11,611,0,0,0,0,0,,0
21,MERCANCIA PARA LA CONSTRUCCION,Crédito Prendario,Préstamo Personal ,40,Semanal,0,11/21/11,1/3/12,1811,0,0,0,0,0,,0
21,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,50,Semanal,0,4/12/07,8/25/07,7476,0,7476,0,0,7,8/23/07,898
21,FINANCIERA,Pagos Fijos,Préstamo Personal ,52,Semanal,1968,8/4/16,,14508,8119,14508,1875,0,0,,0
21,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,3/16/15,,0,0,0,0,0,0,,0
22,GOBIERNO,Pagos Fijos,Crédito Fiscal,1,Mensual,0,5/23/13,7/18/14,0,0,0,0,7,13,6/30/14,1100
22,GOBIERNO,Pagos Fijos,Crédito Fiscal,1,Mensual,0,6/21/13,7/18/14,0,0,0,0,6,6,1/31/14,1100
22,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,9/24/09,,1237,0,0,0,0,1,7/31/11,497
22,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/21/15,,46271,44727,46271,0,0,0,,0
22,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,1907,8/23/11,,30409,28979,28000,0,0,0,,0
22,COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,0,12/20/10,,1,1510,1,0,0,0,,0
22,FINANCIERA,Pagos Fijos,Línea de Crédito,12,Mensual,0,4/12/16,5/9/17,12943,0,12943,0,0,0,,0
22,FINANCIERA,Pagos Fijos,Línea de Crédito,48,Mensual,0,3/21/13,5/9/17,175920,0,175920,0,0,0,,0
22,FINANCIERA,Pagos Fijos,Línea de Crédito,12,Mensual,0,4/15/15,4/14/16,12943,0,12943,0,0,0,,0
22,BANCO,Pagos Fijos,Préstamo Personal ,0,Mensual,0,1/26/15,4/12/16,30000,0,0,0,0,0,,0
22,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,6/22/12,5/31/15,1421,0,0,0,0,0,,0
22,FINANCIERA,Pagos Fijos,Línea de Crédito,12,Mensual,0,4/15/14,3/31/15,12943,0,0,0,0,0,,0
23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,11/17/12,6/8/13,19266,0,0,0,4,2,3/30/13,513
23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,78,Semanal,0,11/17/12,6/8/13,390,0,0,0,4,2,3/30/13,10
23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,9484,6/8/13,,19520,9484,0,9484,96,39,12/27/14,9484
23,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,80,Semanal,195,6/8/13,,400,195,0,195,96,39,12/27/14,195
23,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,3817,6/10/13,,3817,3817,13146,3817,6,13,12/31/16,3817
23,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12,Mensual,4064,6/15/13,,4064,4064,13146,4064,6,13,12/31/16,4064
23,TIENDA COMERCIAL,Pagos Fijos,Línea de Crédito,18,Mensual,0,12/24/13,2/29/16,10577,0,6309,0,0,0,,0
23,TIENDA DEPARTAMENTAL,Pagos Fijos,Línea de Crédito,18,Mensual,10577,12/24/13,,10577,10577,6309,10577,20,13,6/30/15,10577
23,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Préstamo Personal ,1,Mensual,21849,7/1/14,,21849,21849,21849,21849,5,13,7/1/14,21849
23,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1,Quincenal,1250,11/27/15,,1000,1250,1000,1250,25,1,12/15/15,1250
23,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,4821,4/4/11,,4821,4821,11478,4821,11,13,11/30/14,4821
23,BANCOS,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/9/11,12/27/13,7299,0,6400,9840,23,13,8/31/12,7299
23,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0,Semanal,180,10/31/11,,180,180,0,180,95,84,11/2/15,180
23,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,3371,11/21/14,,3371,3371,0,3370,11,9,10/31/16,3370
23,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,16151,3/18/11,,19765,16151,13000,16151,0,0,,0
23,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,9424,12/24/12,,9424,9424,0,9424,0,0,,0
23,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,9121,5/5/12,,9121,9121,3014,9121,0,0,,0
23,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,6969,7/23/10,,6969,6969,10000,4971,0,0,,0
23,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,60,Mensual,1250,6/11/11,,75000,81429,0,38022,0,0,,0
23,BANCO,Pagos Fijos,Préstamo Garantizado,120,Mensual,639,11/11/16,,23200,23169,23200,0,0,0,,0
23,BANCO,Pagos Fijos,Préstamo Garantizado,85,Mensual,584,7/22/15,11/11/16,23200,0,20805,0,0,0,,0
23,BANCO,Pagos Fijos,Préstamo Personal ,2,Mensual,0,6/6/16,7/31/16,790,0,790,0,0,0,,0
23,FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Quincenal,0,1/25/13,7/25/14,11160,0,0,21987,0,0,,0
23,BANCO,Pagos Fijos,Préstamo Personal ,73,Quincenal,0,4/27/11,7/24/14,0,0,0,0,0,0,,0
23,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/18/11,6/30/13,17397,0,15700,0,0,0,,0
23,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/18/11,2/28/13,17397,0,15700,0,0,0,,0
23,MICROFINANCIERA,Pagos Fijos,Préstamo Personal ,18,Mensual,0,7/24/10,5/26/11,20000,0,0,0,0,0,,0
23,BANCO,Pagos Fijos,Préstamo Personal ,119,Mensual,0,3/23/11,4/26/11,3500,0,0,0,0,0,,0
24,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,2/19/05,,1700,0,0,0,0,13,2/28/07,1700
24,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,11/2/05,,0,0,0,0,0,0,,0
24,SERVS. GRALES.,Revolvente,Desconocido,0,Mensual,1863,12/5/16,,26249,10920,19170,0,0,0,,0
24,BANCO,Revolvente,Préstamo de Nomina,120,Mensual,0,8/24/12,8/16/17,175159,0,150000,0,0,0,,0
24,BANCO,Revolvente,Préstamo de Nomina,120,Mensual,0,2/22/11,2/17/16,150000,0,150000,0,4,0,,0
24,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,2/19/05,,1700,0,0,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/2/12,3/17/15,45386,0,36500,31770,1,0,,0
24,BANCO,Revolvente,Préstamo de Nomina,900,Mensual,0,8/24/12,1/31/15,59900,0,10000,0,5,0,,0
24,BANCO,Revolvente,Préstamo de Nomina,120,Mensual,0,10/13/10,10/16/15,50000,0,50000,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/1/04,6/30/15,28404,0,34000,0,3,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/1/13,4/10/15,76382,0,1,40468,9,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/23/07,4/16/15,67227,0,1,50227,10,0,,0
24,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0,Mensual,0,7/20/12,3/17/15,1395,0,0,0,14,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/2/12,7/14/15,45386,0,36500,0,8,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/17/12,3/27/15,99539,0,40000,0,8,0,,0
24,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,12/8/12,2/28/15,1597,0,1300,0,15,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/9/04,9/19/14,5466,0,3510,2717,6,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/2/13,3/9/14,0,0,39000,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,12/17/12,7/30/13,47051,0,94648,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/1/11,7/31/13,28404,0,1,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,7/9/04,7/30/13,5119,0,3990,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,2/24/09,11/1/12,55371,0,41000,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/24/00,10/31/12,50507,0,48000,0,0,0,,0
24,CIA Q  OTORGA,Sin Límite Preestablecido,Tarjeta de Crédito,0,Mensual,0,6/1/11,9/5/12,638,0,0,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/5/08,8/24/12,5220,0,1810,0,0,0,,0
24,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/24/00,5/29/12,50507,0,1,0,0,0,,0
25,CAJAS DE AHORRO,Pagos Fijos,Compra de Automóvil,60,Mensual,4878,9/29/17,,210000,200792,210000,0,0,0,,0
26,COMPANIA DE FINANCIAMIENTO AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,48,Mensual,13223,4/30/17,,448307,441894,0,0,0,0,,0
27,KONFIO,Pagos Fijos,Préstamo Personal ,24,Quincenal,5248,5/22/17,,100000,83667,0,0,0,0,,0
27,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0,Mensual,0,4/11/08,4/10/10,1300,0,2954,0,0,1,12/31/08,649
27,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,0,12/3/11,,0,0,21609,0,0,0,,0
27,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,11/2/16,,0,0,0,0,0,0,,0
27,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,3/14/17,,14690,3225,60000,0,0,0,,0
27,BANCO,Pagos Fijos,Préstamo Personal ,48,Mensual,2666,12/1/15,,82367,55556,82367,0,0,0,,0
27,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1013,4/2/01,,1973,0,10000,0,0,0,,0
27,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,10/14/16,,14831,6768,15000,0,0,0,,0
27,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1033,11/30/04,,3366,0,10000,0,0,0,,0
27,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,1274,11/16/04,,2368,0,10000,0,0,0,,0
27,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,1,6/24/16,,670,1,740,0,0,0,,0
27,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,5/25/15,8/31/17,1071,0,0,0,0,0,,0
27,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,10/14/16,8/1/17,14831,0,15000,0,0,0,,0
27,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,4/19/10,10/31/16,1178,0,10000,0,0,0,,0
27,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),0,Mensual,0,10/8/05,10/14/15,1574,0,0,0,0,0,,0
27,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/1/04,3/31/14,37614,0,1,0,0,0,,0
27,BANCO,Pagos Fijos,Compra de Automóvil,36,Mensual,0,8/12/10,8/13/13,109943,0,0,0,0,0,,0
27,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/15/08,1/2/12,136952,0,1,0,0,0,,0
28,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,197,11/20/14,,197,197,100,197,0,0,,0
29,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,8/6/08,,159,0,1,0,0,0,0000-00-00,0
29,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,173,12/17/15,,6149,3609,25000,0,0,0,0000-00-00,0
29,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,9/1/12,,0,0,1,0,0,0,0000-00-00,0
30,BANCOS,Pagos Fijos,Préstamo Personal ,16,Semanal,0,11/27/15,3/29/16,4077,0,4077,0,1,1,1/31/16,301
30,BANCOS,Pagos Fijos,Préstamo Personal ,16,Semanal,0,11/8/16,3/1/17,4077,0,0,0,1,1,11/16/16,301
30,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Revolvente,Préstamo Personal ,0,Quincenal,36423,2/23/16,,142497,67363,95700,23376,7,2,12/8/16,26385
30,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,390,4/29/16,,427,390,740,0,0,0,,0
30,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,14250,9/10/05,,14250,14250,14250,14250,0,0,,0
30,TIENDA COMERCIAL,Pagos Fijos,Otros (Múltiples Créditos),14,Quincenal,1849,3/29/16,,30000,24923,0,0,0,0,,0
30,BANCO,Hipoteca,Mejoras a la Casa,1,Mensual,0,8/8/13,10/21/15,10237,0,0,0,0,0,,0
30,FINANCIERA,Pagos Fijos,Préstamo Personal ,24,Mensual,0,7/17/13,8/13/13,4500,0,0,0,0,0,,0
31,AUTOFINANCIAMIENTO,Pagos Fijos,Compra de Automóvil,48,Mensual,0,9/4/14,3/14/17,254267,0,254267,0,12,2,11/30/15,10276
31,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0,Mensual,0,9/1/11,3/28/15,0,0,17217,0,0,0,,0
31,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,9/19/14,,695,0,1000,0,5,0,,0
31,COMUNICACIONES,Revolvente,Línea de Crédito,0,Mensual,0,9/19/14,,957,0,1000,0,5,0,,0
31,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Otros (Múltiples Créditos),1,Mensual,0,1/11/16,1/31/17,400,0,0,0,0,0,,0
31,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0,Mensual,0,2/4/15,,436,0,740,0,1,1,8/31/17,445
31,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0,Mensual,0,4/30/14,,9152,0,4000,0,2,0,,0
31,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1,Mensual,0,1/19/16,,1865,0,0,0,0,0,,0
31,BANCO,Pagos Fijos,Préstamo de Nomina,72,Quincenal,0,9/1/14,10/11/17,31000,0,31000,0,7,0,,0
31,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/20/17,,105923,52104,135200,0,0,0,,0
31,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,5/9/16,,41139,23475,41350,0,0,0,,0
31,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/25/14,,2641,0,1,0,0,0,,0
31,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,1/20/17,1/24/17,0,0,1,0,0,0,,0
31,BANCO,Revolvente,Tarjeta de Crédito,0,Mensual,0,4/1/16,8/30/16,9681,0,10000,0,0,0,,0
31,FINANCIERA,Pagos Fijos,Préstamo Personal ,36,Quincenal,0,12/27/13,3/16/16,8542,0,0,0,22,0,,0
31,FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Quincenal,0,5/15/14,6/19/15,3193,0,0,0,2,0,,0
31,FINANCIERA,Pagos Fijos,Préstamo Personal ,0,Quincenal,0,5/15/14,3/17/15,3193,0,0,0,8,0,,0
32,KONFIO,Pagos Fijos,Préstamo Personal ,24,Quincenal,2941,8/26/16,,50000,37560,0,0,0,0,,0
32,KONFIO,Pagos Fijos,Préstamo Personal ,6,Quincenal,0,11/25/14,2/15/15,10000,0,0,0,0,0,,0
32,KONFIO,Pagos Fijos,Préstamo Personal ,6,Quincenal,0,2/17/15,5/7/15,12000,0,0,0,0,0,,0
32,KONFIO,Pagos Fijos,Préstamo Personal ,13,Quincenal,0,5/7/15,10/29/15,15000,0,0,0,0,0,,0
32,ADMINISTRADORAS DE CARTERA,Pagos Fijos,Tarjeta de Crédito,1,Mensual,0,10/31/12,9/9/15,6714,0,6714,0,2,13,5/31/15,6714
32,KONFIO,Pagos Fijos,Préstamo Personal ,13,Quincenal,0,11/3/15,12/16/15,20000,0,0,0,0,0,,0
32,KONFIO,Pagos Fijos,Préstamo Personal ,18,Quincenal,0,2/3/16,8/23/16,30000,0,0,0,0,0,,0
